Experiment,Architectures,Total Params,GFLOPS,Training Time (sec),Test Accuracy,Test F1 Weightet,Test Precision Weighted,Test Recall Weighted
1,"(4, 4)",101,2.100040151811057e-07,0.8380792140960693,0.4734415029888983,0.3837135707780486,0.5115442367431555,0.4734415029888983
1,"(5, 3)",108,4.7818547746646914e-08,3.973353624343872,0.4825505266154284,0.3829135800816116,0.4723477754017099,0.4825505266154284
1,"(6, 2)",113,1.3913172703232372e-07,1.4374866485595703,0.3217193282095075,0.1587482365924337,0.3189117385848791,0.3217193282095075
1,"(7, 1)",116,1.5900174712508304e-07,1.2955832481384275,0.4709934528892684,0.3748063981686244,0.3848376159266114,0.4709934528892684
1,"(1, 8)",75,8.512230707937073e-08,1.4332318305969238,0.5847423854255622,0.4433434585507554,0.3570391781869074,0.5847423854255622
1,"(2, 7)",89,4.7657317591221824e-08,3.147470474243164,0.6311414745231996,0.5413049475568676,0.5016531302190941,0.6311414745231996
1,"(3, 6)",101,6.259524331695853e-08,2.77976393699646,0.675377170509536,0.6147139954285451,0.5818959856373207,0.675377170509536
1,"(4, 5)",111,4.8654569141906175e-08,3.987292528152466,0.637688585254768,0.6073339988989218,0.6794941855778552,0.637688585254768
1,"(5, 4)",119,1.658945184418414e-07,1.265864610671997,0.3395388556789069,0.1919197051643407,0.2514748390443478,0.3395388556789069
1,"(6, 3)",125,1.5514784938218988e-07,1.4308931827545166,0.3312268716196982,0.1772754500296546,0.2505966201682123,0.3312268716196982
1,"(7, 2)",129,2.61931394273181e-07,0.8780925273895264,0.3200683176771989,0.1552097366611646,0.1024437279807123,0.3200683176771989
1,"(8, 1)",131,2.2059530946748562e-07,1.0607659816741943,0.3200683176771989,0.1552097366611646,0.1024437279807123,0.3200683176771989
1,"(1, 9)",82,1.6951610116735275e-08,7.904853820800781,0.586621121548534,0.551475633458402,0.6345060884452957,0.586621121548534
1,"(2, 8)",97,4.33995528091012e-08,3.7788407802581774,0.6646171363506974,0.57110025029783,0.5123873663921331,0.6646171363506974
1,"(3, 7)",110,2.2226268917636345e-07,0.854844331741333,0.3200683176771989,0.1552097366611646,0.1024437279807123,0.3200683176771989
1,"(4, 6)",121,1.924003068218086e-07,1.1018693447113037,0.578707657272986,0.4387218450063792,0.3532953433988464,0.578707657272986
1,"(5, 5)",130,1.9675310541524374e-07,1.1689777374267578,0.4709934528892684,0.3763929277372301,0.392002875509051,0.4709934528892684
1,"(6, 4)",137,1.5897154726521645e-07,1.5348658561706543,0.6979220039851979,0.6415940202774978,0.640074182878987,0.6979220039851979
1,"(7, 3)",142,8.942693035590864e-08,2.840307712554932,0.5907201821804725,0.4641222511784215,0.504951356702266,0.5907201821804725
1,"(8, 2)",145,1.4785886876720668e-07,1.7584335803985596,0.4815826928551096,0.3885489709973888,0.5011482025202596,0.4815826928551096
1,"(9, 1)",146,1.2722645004321318e-07,2.0593202114105225,0.3475092513521207,0.2023528004105828,0.1900150728605719,0.3475092513521207
1,"(1, 10)",89,4.6195531701887054e-08,3.1604788303375244,0.6751494449188727,0.5829058692475535,0.5279374823653479,0.6751494449188727
1,"(2, 9)",105,1.6925724973390118e-07,1.0516536235809326,0.325533731853117,0.1663939994157725,0.2500035710446501,0.325533731853117
1,"(3, 8)",119,1.2883684107168078e-07,1.598921537399292,0.5844007970395674,0.4432508451127263,0.3570279975500103,0.5844007970395674
1,"(4, 7)",131,1.1280955800573257e-07,2.0388343334198,0.5895246228294905,0.4605670001192885,0.5047432980855567,0.5895246228294905
1,"(5, 6)",141,4.7517056865886993e-08,5.261268615722656,0.7405066894392257,0.6826006616728448,0.6846951915812157,0.7405066894392257
1,"(6, 5)",149,5.5280028531758984e-08,4.811864376068115,0.7331625391403359,0.6564775478092784,0.6398029922118595,0.7331625391403359
1,"(7, 4)",155,2.195173608287172e-07,1.2664146423339844,0.4732707087959009,0.3800733815815654,0.4511184795631388,0.4732707087959009
1,"(8, 3)",159,1.8466699467045164e-07,1.5487337112426758,0.3200683176771989,0.1552097366611646,0.1024437279807123,0.3200683176771989
1,"(9, 2)",161,3.289419781007902e-07,0.8816144466400146,0.3200683176771989,0.1552097366611646,0.1024437279807123,0.3200683176771989
1,"(10, 1)",161,3.030143691332683e-07,0.957050323486328,0.3200683176771989,0.1557673201161022,0.1029301042204102,0.3200683176771989
1,"(1, 11)",96,1.1250570966024537e-07,1.4043731689453125,0.5685738684884714,0.4305754229446339,0.3468978137115366,0.5685738684884714
1,"(2, 10)",113,5.6429370508827323e-08,3.402483463287353,0.5867919157415314,0.4579531828213177,0.5031343093557314,0.5867919157415314
1,"(3, 9)",128,6.499136340904437e-08,3.4158384799957275,0.7107884998576715,0.6393969449204921,0.6266614261561139,0.7107884998576715
1,"(4, 8)",141,2.909768099693075e-07,0.8523015975952148,0.3200683176771989,0.1558550155455556,0.1030067022715217,0.3200683176771989
1,"(5, 7)",152,1.0972342763243312e-07,2.4607324600219727,0.7140335895246228,0.6680117662450265,0.677255669506159,0.7140335895246228
1,"(6, 6)",161,8.613189744941223e-08,3.3437089920043945,0.6750925135212069,0.6009410698483005,0.5613341606957186,0.6750925135212069
1,"(7, 5)",168,4.25508178473478e-08,7.097395896911621,0.7148306290919442,0.6386098084077235,0.7994228599855697,0.7148306290919442
1,"(8, 4)",173,1.0526733284939844e-07,2.9638824462890625,0.6871050384286934,0.6491724379841469,0.6487487069520752,0.6871050384286934
1,"(9, 3)",176,3.539892528395949e-07,0.8983323574066162,0.3200683176771989,0.1552097366611646,0.1024437279807123,0.3200683176771989
1,"(10, 2)",177,1.683967223937682e-07,1.900274515151977,0.6661542840876743,0.5728032333041209,0.537040521035022,0.6661542840876743
1,"(11, 1)",176,3.4600812806923335e-07,0.919053554534912,0.3200683176771989,0.1552097366611646,0.1024437279807123,0.3200683176771989
1,"(1, 12)",103,1.515523499772788e-07,1.1217246055603027,0.4709934528892684,0.3785597968365574,0.3975344751854655,0.4709934528892684
1,"(2, 11)",121,1.54138229545069e-07,1.3364627361297607,0.692115001423285,0.6039378759470553,0.6189955160698103,0.692115001423285
1,"(3, 10)",137,2.075986963996682e-07,1.1464426517486572,0.5714773697694279,0.4330798128132374,0.3487110797144089,0.5714773697694279
1,"(4, 9)",151,1.290605387393355e-07,2.0610482692718506,0.7376031881582693,0.7072639075916971,0.7161454142538517,0.7376031881582693
1,"(5, 8)",163,1.0564846987326856e-07,2.7449522018432617,0.6943353259322517,0.623483213368838,0.5911878675059203,0.6943353259322517
1,"(6, 7)",173,2.811617586829815e-07,1.1025681495666504,0.6520352974665528,0.6122353044549886,0.587196616802427,0.6520352974665528
1,"(7, 6)",181,2.309229981449732e-07,1.411725997924805,0.6694563051522915,0.6090009845985097,0.5752398198652342,0.6694563051522915
1,"(8, 5)",187,2.164823221024798e-07,1.561328411102295,0.4816965556504412,0.4031984518995924,0.5658407637359111,0.4816965556504412
1,"(9, 4)",191,9.381291835828628e-08,3.6881914138793945,0.5863364645602049,0.5251121469620675,0.5628247611473954,0.5863364645602049
1,"(10, 3)",193,3.5612250269577257e-07,0.9828078746795654,0.3200683176771989,0.1552164307755725,0.1024495605773862,0.3200683176771989
1,"(11, 2)",193,3.500885591414569e-07,0.9997470378875732,0.3200683176771989,0.1552097366611646,0.1024437279807123,0.3200683176771989
1,"(12, 1)",191,3.734409332130071e-07,0.9265186786651612,0.3200683176771989,0.1552097366611646,0.1024437279807123,0.3200683176771989
1,"(1, 13)",110,6.191438582626138e-08,2.9395430088043213,0.6301736407628807,0.5407891213035261,0.4978747953200878,0.6301736407628807
1,"(2, 12)",129,1.945639317839997e-07,1.1307337284088137,0.5764873327640193,0.4369144389087989,0.3518316333295839,0.5764873327640193
1,"(3, 11)",146,3.700870312426018e-08,6.863250494003296,0.7415314545972104,0.6875583968993846,0.7021391009195211,0.7415314545972104
1,"(4, 10)",161,1.7561647811793908e-07,1.6171603202819824,0.6843723313407344,0.6258711824992589,0.5921256501454616,0.6843723313407344
1,"(5, 9)",174,5.603634293407736e-08,5.532124042510986,0.6931397665812695,0.6029195805122968,0.5433958826078535,0.6931397665812695
1,"(6, 8)",185,7.690233780503525e-08,4.317163944244385,0.6734415029888984,0.6127732006500862,0.5892692240383679,0.6734415029888984
1,"(7, 7)",194,1.2574787968413094e-07,2.7833471298217773,0.7290634785083974,0.6794489189243098,0.659403264522889,0.7290634785083974
1,"(8, 6)",201,3.734320825073104e-07,0.9747421741485596,0.4332479362368346,0.3185473254283731,0.4346018690846935,0.4332479362368346
1,"(9, 5)",206,2.904703436585898e-07,1.287566900253296,0.325533731853117,0.1663939994157725,0.2500035710446501,0.325533731853117
1,"(10, 4)",209,1.5110999278598125e-07,2.5147244930267334,0.474466268146883,0.374479540088445,0.4840306237996752,0.474466268146883
1,"(11, 3)",210,3.732942589456355e-07,1.0233213901519775,0.4709934528892684,0.3691583990926879,0.3606833734725746,0.4709934528892684
1,"(12, 2)",209,1.7457199652879136e-07,2.1767523288726807,0.702134927412468,0.6435476786850264,0.6059021476959431,0.702134927412468
1,"(13, 1)",206,3.91716851691342e-07,0.9547712802886964,0.3200683176771989,0.1552097366611646,0.1024437279807123,0.3200683176771989
1,"(1, 14)",117,1.1897000261861365e-07,1.6306631565093994,0.5854255621975519,0.4561607938976019,0.5021137534580846,0.5854255621975519
1,"(2, 13)",137,5.6840905231715966e-08,4.116753578186035,0.5761457443780245,0.5409850950954899,0.6034364584366778,0.5761457443780245
1,"(3, 12)",155,9.63242195520642e-08,2.8030333518981934,0.390264730999146,0.3000469121093973,0.5538330666016398,0.390264730999146
1,"(4, 11)",171,1.857565425708517e-07,1.625783920288086,0.7065186450327355,0.6467962455638029,0.62181641983413,0.7065186450327355
1,"(5, 10)",185,2.972984748238649e-07,1.1099956035614014,0.6064901793339027,0.5730336299478761,0.6081129169654815,0.6064901793339027
1,"(6, 9)",197,7.803133185943863e-08,4.536639213562012,0.7127241673783091,0.6337773993500654,0.7362961798508637,0.7127241673783091
1,"(7, 8)",207,2.380076606355157e-07,1.5713779926300049,0.5722744093367492,0.4420027299112705,0.3945684855312947,0.5722744093367492
1,"(8, 7)",215,1.612008209346617e-07,2.419342517852783,0.6014802163393111,0.501516635626667,0.5344927245871822,0.6014802163393111
1,"(9, 6)",221,3.43506003016788e-07,1.1702852249145508,0.3565044121833191,0.2258454027694393,0.4955402853477897,0.3565044121833191
1,"(10, 5)",225,9.259967808874901e-08,4.427661180496216,0.6202675775690293,0.5868196725105428,0.6765716100810946,0.6202675775690293
1,"(11, 4)",227,2.980105300694198e-08,13.892126560211182,0.7707941929974381,0.72724342920853,0.7483005653537127,0.7707941929974381
1,"(12, 3)",227,3.995274663910568e-07,1.036224126815796,0.3200683176771989,0.1552097366611646,0.1024437279807123,0.3200683176771989
1,"(13, 2)",225,2.730612033613403e-07,1.5014948844909668,0.3200683176771989,0.1552097366611646,0.1024437279807123,0.3200683176771989
1,"(14, 1)",221,3.25749030448009e-07,1.234078884124756,0.481753487048107,0.396547708318189,0.523755761419034,0.481753487048107
1,"(1, 15)",124,5.9471626300626424e-08,3.463836669921875,0.4818673498434386,0.4041259806978272,0.5690987032392996,0.4818673498434386
1,"(2, 14)",145,8.46959370861639e-08,2.928121566772461,0.5882152006831768,0.4586504784875462,0.5040557367754096,0.5882152006831768
1,"(3, 13)",164,1.2219179911817274e-07,2.340582609176636,0.6720751494449189,0.5805760406613576,0.5480494088742681,0.6720751494449189
1,"(4, 12)",181,3.382343826034408e-07,0.946089506149292,0.325533731853117,0.1663939994157725,0.2500035710446501,0.325533731853117
1,"(5, 11)",196,9.55235068790941e-08,3.6640195846557617,0.6900654711073156,0.61934321913787,0.6335193995493229,0.6900654711073156
1,"(6, 10)",209,2.036691512437436e-07,1.8461313247680664,0.6556789069171648,0.5627517384294264,0.5055234568170346,0.6556789069171648
1,"(7, 9)",220,1.2977447937697042e-07,3.0668587684631348,0.7484770851124395,0.7013591093717249,0.6863764644254814,0.7484770851124395
1,"(8, 8)",229,2.1352631101678882e-07,1.948237657546997,0.6982635923711927,0.6381929609742137,0.6941909379655139,0.6982635923711927
1,"(9, 7)",236,1.1638152242496269e-07,3.69474458694458,0.6546541417591802,0.5805906954487858,0.5898111841666619,0.6546541417591802
1,"(10, 6)",241,9.424890569015585e-08,4.668489217758179,0.6329632792485056,0.5990259536772715,0.6837679864873882,0.6329632792485056
1,"(11, 5)",244,3.8373614170173953e-07,1.162256956100464,0.3206376316538571,0.1570589439910502,0.3938712807479153,0.3206376316538571
1,"(12, 4)",245,2.525207675198084e-07,1.77411150932312,0.678109877597495,0.5874086059469436,0.5576297102285326,0.678109877597495
1,"(13, 3)",244,3.306675811321495e-07,1.3487865924835205,0.4709934528892684,0.3751933815717934,0.3865688962107259,0.4709934528892684
1,"(14, 2)",241,1.036497564320775e-07,4.245065450668335,0.5938514090520922,0.4695970006310214,0.4378734079280392,0.5938514090520922
1,"(15, 1)",236,4.0251575201709734e-07,1.068281173706055,0.3200683176771989,0.1552097366611646,0.1024437279807123,0.3200683176771989
2,"(1, 3)",40,7.18008602954515e-08,0.8634994029998779,0.3216623968118417,0.1565705399084131,0.1034666975227387,0.3216623968118417
2,"(2, 2)",49,6.065658086686781e-08,1.3189005851745603,0.3260461144321093,0.1655987682716504,0.2472185913047056,0.3260461144321093
2,"(3, 1)",56,1.05664528529842e-07,0.8896079063415527,0.3216623968118417,0.1565705399084131,0.1034666975227387,0.3216623968118417
2,"(1, 4)",47,5.0978688807579406e-08,1.4515869617462158,0.5845715912325647,0.4465647702186544,0.4021482241699813,0.5845715912325647
2,"(2, 3)",57,7.567711013765144e-08,1.242119312286377,0.6861941360660404,0.5934243895095581,0.5292981503644644,0.6861941360660404
2,"(3, 2)",65,1.128832391280626e-07,0.9744582176208496,0.3216623968118417,0.157254697757801,0.1040650791334691,0.3216623968118417
2,"(4, 1)",71,8.64023574421712e-08,1.4119985103607178,0.3216623968118417,0.1565705399084131,0.1034666975227387,0.3216623968118417
2,"(1, 5)",54,9.702351523498021e-08,0.886383056640625,0.417307144890407,0.2722497187811574,0.2073052420578611,0.417307144890407
2,"(2, 4)",65,1.1797423179405229e-07,0.9154541492462158,0.4803871335041275,0.368728075657325,0.3200596949519781,0.4803871335041275
2,"(3, 3)",74,9.652463232198557e-08,1.305366277694702,0.4658696270993452,0.3715608720828767,0.3880398311562171,0.4658696270993452
2,"(4, 2)",81,6.229058409579385e-08,2.247530698776245,0.4765157984628522,0.3991789221575998,0.5633540291480335,0.4765157984628522
2,"(5, 1)",86,1.178535462523378e-07,1.27276611328125,0.3216623968118417,0.1565705399084131,0.1034666975227387,0.3216623968118417
2,"(1, 6)",61,2.3667707843964937e-08,4.140662908554077,0.5857102191858811,0.4433198091269134,0.3566243496021126,0.5857102191858811
2,"(2, 5)",73,2.5452047292686643e-08,4.793327569961548,0.5862795331625391,0.4620893748810098,0.4178989478602569,0.5862795331625391
2,"(3, 4)",83,4.6107287892879664e-08,3.079773426055908,0.4865357244520353,0.4167267337934626,0.5638924729694144,0.4865357244520353
2,"(4, 3)",91,1.1011353507465688e-07,1.434882640838623,0.5892399658411615,0.4634754114426906,0.4290096654525985,0.5892399658411615
2,"(5, 2)",97,1.6270833214483182e-07,1.0448143482208252,0.4658696270993452,0.3734808586345979,0.3969766829151946,0.4658696270993452
2,"(6, 1)",101,1.956878958520524e-07,0.909611701965332,0.3216623968118417,0.1565705399084131,0.1034666975227387,0.3216623968118417
2,"(1, 7)",68,6.265423450355749e-08,1.7556674480438232,0.5851978366068887,0.4429300502384431,0.3563096310925443,0.5851978366068887
2,"(2, 6)",81,5.257600799001838e-08,2.586731195449829,0.6909194420723028,0.6221437653206839,0.6028497208478513,0.6909194420723028
2,"(3, 5)",92,8.9441555405714e-08,1.7665166854858398,0.5781952746939938,0.4374646004259079,0.3518405221801746,0.5781952746939938
2,"(4, 4)",101,1.533842948246443e-07,1.147444725036621,0.3834329632792485,0.2919649632349382,0.5502042706209889,0.3834329632792485
2,"(5, 3)",108,1.5177544362712568e-07,1.2518494129180908,0.4756048961001992,0.3827390825801452,0.484414543963387,0.4756048961001992
2,"(6, 2)",113,1.496935501888522e-07,1.3360629081726074,0.4658696270993452,0.3550806827857151,0.3207452555452861,0.4658696270993452
2,"(7, 1)",116,1.154785890715447e-07,1.7838804721832275,0.5783660688869912,0.5152336491115815,0.5504870979010082,0.5783660688869912
2,"(1, 8)",75,4.228917341810147e-08,2.884899139404297,0.6517506404782237,0.5559549714566043,0.5033551372365811,0.6517506404782237
2,"(2, 7)",89,1.1310381030282873e-07,1.3262152671813965,0.5778536863079988,0.437135500985459,0.3515601372690726,0.5778536863079988
2,"(3, 6)",101,6.57849264755592e-08,2.6449828147888184,0.6269854824935952,0.5617703197836753,0.5286324664455846,0.6269854824935952
2,"(4, 5)",111,1.737622647617689e-07,1.1164679527282717,0.4758326216908625,0.3927380120406021,0.5029211271562773,0.4758326216908625
2,"(5, 4)",119,1.0894552129239897e-07,1.9275689125061035,0.586621121548534,0.4513749064450136,0.4992236808534618,0.586621121548534
2,"(6, 3)",125,4.8764149456762123e-08,4.55252480506897,0.6103045829775121,0.5778544856769564,0.6264889693343098,0.6103045829775121
2,"(7, 2)",129,2.015479512385499e-07,1.1411676406860352,0.4658696270993452,0.3764708510023709,0.411476925743137,0.4658696270993452
2,"(8, 1)",131,2.3509259125742461e-07,0.9953525066375732,0.3216623968118417,0.1565705399084131,0.1034666975227387,0.3216623968118417
2,"(1, 9)",82,8.314160278840486e-08,1.611708164215088,0.5808710503842869,0.4394529717824189,0.3534362934815441,0.5808710503842869
2,"(2, 8)",97,1.332636125395292e-07,1.2306435108184814,0.3216623968118417,0.1575000036386953,0.1042800402792578,0.3216623968118417
2,"(3, 7)",110,7.066354059808806e-08,2.688798189163208,0.600910902362653,0.4858928633415487,0.610546695710862,0.600910902362653
2,"(4, 6)",121,7.62437908199707e-08,2.7805542945861816,0.5792200398519783,0.4380520899830522,0.3523753301923802,0.5792200398519783
2,"(5, 5)",130,1.1479109753430382e-07,2.0036396980285645,0.5982920580700256,0.4708616534797044,0.4458577642910265,0.5982920580700256
2,"(6, 4)",137,2.7147224241163844e-07,0.8988027572631836,0.38844292627384,0.3010178770732634,0.3819939778466313,0.38844292627384
2,"(7, 3)",142,1.352075065671294e-07,1.878593921661377,0.6037005408482778,0.4817003956246564,0.641793202521039,0.6037005408482778
2,"(8, 2)",145,2.617247371038318e-07,0.9934101104736328,0.4491887275832621,0.3915157815941729,0.3481851694736025,0.4491887275832621
2,"(9, 1)",146,2.857676895703971e-07,0.9168286323547364,0.4658696270993452,0.3762407525218583,0.410334570412405,0.4658696270993452
2,"(1, 10)",89,1.0436664785106772e-07,1.3989143371582031,0.5864503273555366,0.4438577264993505,0.3570447784226318,0.5864503273555366
2,"(2, 9)",105,1.169227282373015e-07,1.5223729610443115,0.5768858525476801,0.4365386456961062,0.3511190946304343,0.5768858525476801
2,"(3, 8)",119,9.838668167776465e-08,2.093779325485229,0.5925419869057785,0.4689517840284461,0.4415399090685852,0.5925419869057785
2,"(4, 7)",131,1.390473678376777e-07,1.6541125774383545,0.5842300028465699,0.4422276868732869,0.3557619719186577,0.5842300028465699
2,"(5, 6)",141,1.3545864186103717e-07,1.8455817699432373,0.6313692001138628,0.550191682112965,0.5394253178131784,0.6313692001138628
2,"(6, 5)",149,4.7553151671890834e-08,5.593740701675415,0.7664674067748363,0.7201821183007983,0.7000746147944379,0.7664674067748363
2,"(7, 4)",155,4.643219478372341e-08,5.98722505569458,0.7615713065755765,0.7268922548937666,0.7435452576250435,0.7615713065755765
2,"(8, 3)",159,5.1260188679325953e-08,5.579378604888916,0.3426700825505266,0.1947428184584609,0.1963061572365431,0.3426700825505266
2,"(9, 2)",161,3.125690705839e-07,0.9277949333190918,0.3216623968118417,0.1565705399084131,0.1034666975227387,0.3216623968118417
2,"(10, 1)",161,2.241013473553109e-07,1.2940573692321775,0.3216623968118417,0.1565705399084131,0.1034666975227387,0.3216623968118417
2,"(1, 11)",96,9.099571330158989e-08,1.7363455295562744,0.326729291204099,0.1669607989141203,0.2472899501488666,0.326729291204099
2,"(2, 10)",113,2.060261515294629e-07,0.9319205284118652,0.3216623968118417,0.1565705399084131,0.1034666975227387,0.3216623968118417
2,"(3, 9)",128,2.358347482203526e-07,0.9413371086120604,0.3216623968118417,0.1565705399084131,0.1034666975227387,0.3216623968118417
2,"(4, 8)",141,4.2487482828346206e-08,5.837013244628906,0.7006547110731568,0.6034054209274397,0.5325692635962109,0.7006547110731568
2,"(5, 7)",152,1.4061565270384086e-07,1.9201276302337649,0.7011101622544833,0.6487868099315395,0.7339047772698897,0.7011101622544833
2,"(6, 6)",161,1.476959337752296e-07,1.9499521255493164,0.6954739538855679,0.6023780259193268,0.5468761204921881,0.6954739538855679
2,"(7, 5)",168,2.231311840973472e-07,1.353463888168335,0.4658696270993452,0.3624874060656422,0.3492080730900076,0.4658696270993452
2,"(8, 4)",173,1.180656347216254e-07,2.642597913742065,0.684486194136066,0.5980728583303947,0.5595288795930563,0.684486194136066
2,"(9, 3)",176,3.1597329199918417e-07,1.0064141750335691,0.4798178195274694,0.3892684343073435,0.4930710224721333,0.4798178195274694
2,"(10, 2)",177,3.423817695330168e-07,0.934629201889038,0.3216623968118417,0.1573023362606055,0.1041068076981672,0.3216623968118417
2,"(11, 1)",176,3.011441842192605e-07,1.0559725761413574,0.3216623968118417,0.1565705399084131,0.1034666975227387,0.3216623968118417
2,"(1, 12)",103,1.704050584872049e-07,0.9976229667663574,0.3216623968118417,0.1565705399084131,0.1034666975227387,0.3216623968118417
2,"(2, 11)",121,1.8107099860093442e-07,1.1376752853393557,0.5892399658411615,0.4568651403039475,0.5004882466886306,0.5892399658411615
2,"(3, 10)",137,1.1820328474962385e-07,2.013480424880981,0.6518645032735554,0.5857779024237875,0.5574294334934542,0.6518645032735554
2,"(4, 9)",151,9.954341314253192e-08,2.672200918197632,0.7090805579276971,0.6455550627964007,0.6220317214946537,0.7090805579276971
2,"(5, 8)",163,8.827569549828471e-08,3.2851624488830566,0.7100483916880159,0.6150101212356343,0.5503129617331476,0.7100483916880159
2,"(6, 7)",173,9.69881533157185e-08,3.1962666511535645,0.6684884713919726,0.5762481298025053,0.5455028661445043,0.6684884713919726
2,"(7, 6)",181,1.396750712526752e-07,2.3339884281158447,0.6740108169655565,0.5823415309989621,0.5236384265194202,0.6740108169655565
2,"(8, 5)",187,1.708093318473448e-07,1.9788146018981927,0.4758895530885283,0.3963635113880589,0.5549804508173621,0.4758895530885283
2,"(9, 4)",191,2.7964990201273737e-07,1.2372612953186035,0.4761742100768574,0.3959457217702634,0.5502993965122193,0.4761742100768574
2,"(10, 3)",193,2.034457292174095e-07,1.720360517501831,0.3483062909194421,0.202482458814587,0.1900385331356733,0.3483062909194421
2,"(11, 2)",193,3.83682985145156e-07,0.9122114181518556,0.3216623968118417,0.1565705399084131,0.1034666975227387,0.3216623968118417
2,"(12, 1)",191,3.816705017924635e-07,0.906541109085083,0.3216623968118417,0.1565705399084131,0.1034666975227387,0.3216623968118417
2,"(1, 13)",110,2.0305083723259858e-07,0.8963272571563721,0.3235411329348135,0.1613192040392999,0.1313696326431966,0.3235411329348135
2,"(2, 12)",129,2.064225261370615e-07,1.0657751560211182,0.338912610304583,0.1887348376103155,0.1890556023212018,0.338912610304583
2,"(3, 11)",146,2.864458733608428e-07,0.8867294788360596,0.3216623968118417,0.1565705399084131,0.1034666975227387,0.3216623968118417
2,"(4, 10)",161,8.109484125136263e-08,3.502072334289551,0.7120979220039853,0.6243770641079041,0.6962450465503838,0.7120979220039853
2,"(5, 9)",174,2.758874794049967e-07,1.1236464977264404,0.6058639339595787,0.5012502197402031,0.5784423265315821,0.6058639339595787
2,"(6, 8)",185,8.5021978758013e-08,3.9048726558685294,0.6471961286649587,0.6244705675609352,0.7377767466244336,0.6471961286649587
2,"(7, 7)",194,2.1904851291627058e-07,1.5978195667266846,0.683575291773413,0.6247441933420166,0.5868119279564032,0.683575291773413
2,"(8, 6)",201,1.87109173422554e-07,1.9453883171081543,0.7072018218047254,0.6144857920437815,0.5540542724340377,0.7072018218047254
2,"(9, 5)",206,1.53981449622936e-07,2.428864002227783,0.7118701964133219,0.6664085104461608,0.6644627204603094,0.7118701964133219
2,"(10, 4)",209,3.836604259647925e-07,0.9904592037200928,0.3317392541986906,0.1766030491759882,0.2478162578757883,0.3317392541986906
2,"(11, 3)",210,1.1413255033114825e-07,3.346985578536988,0.3329348135496726,0.178818092394164,0.2479426423134557,0.3329348135496726
2,"(12, 2)",209,6.582081848168408e-08,5.773249387741089,0.3444918872758326,0.1974789870886249,0.1992230173842409,0.3444918872758326
2,"(13, 1)",206,4.0784965092782585e-07,0.9170045852661132,0.3216623968118417,0.1565705399084131,0.1034666975227387,0.3216623968118417
